game_id,week,team,opponent,player_id,pbp_player_name,gsis_id,player_name,position,q1_rush_att,q1_rush_yds,q1_ypc,site,team_q1_rush_att,team_q1_rush_yds,rb_q1_carry_share,rb_q1_yard_share,hit_15,hit_20,hit_25
2025_04_CIN_DEN,4,CIN,DEN,00-0033526,S.Perine,00-0033526,Samaje Perine,RB,0,0.0,0.0,A,7,23.0,0.0,0.0,0,0,0
2025_04_CIN_DEN,4,DEN,CIN,00-0036158,J.Dobbins,00-0036158,J.K. Dobbins,RB,2,8.0,4.0,H,7,29.0,0.2857142857142857,0.27586206896551724,0,0,0
2025_04_CIN_DEN,4,DEN,CIN,00-0040730,R.Harvey,00-0040730,RJ Harvey,RB,2,8.0,4.0,H,7,29.0,0.2857142857142857,0.27586206896551724,0,0,0
2025_04_CIN_DEN,4,DEN,CIN,00-0036727,A.Prentice,00-0036727,Adam Prentice,RB,1,4.0,4.0,H,7,29.0,0.14285714285714285,0.13793103448275862,0,0,0
2025_04_CLE_DET,4,CLE,DET,00-0040784,Q.Judkins,00-0040784,Quinshon Judkins,RB,6,17.0,2.8333333333333335,A,9,18.0,0.6666666666666666,0.9444444444444444,1,0,0
2025_04_CLE_DET,4,CLE,DET,00-0040162,D.Sampson,00-0040162,Dylan Sampson,RB,0,0.0,0.0,A,9,18.0,0.0,0.0,0,0,0
2025_04_CLE_DET,4,CLE,DET,00-0037267,J.Ford,00-0037267,Jerome Ford,RB,0,0.0,0.0,A,9,18.0,0.0,0.0,0,0,0
2025_04_CLE_DET,4,DET,CLE,00-0039139,J.Gibbs,00-0039139,Jahmyr Gibbs,RB,3,19.0,6.333333333333333,H,5,20.0,0.6,0.95,1,0,0
2025_04_CLE_DET,4,DET,CLE,00-0035685,D.Montgomery,00-0035685,David Montgomery,RB,2,1.0,0.5,H,5,20.0,0.4,0.05,0,0,0
2025_04_CLE_DET,4,DET,CLE,00-0038896,J.Saylors,00-0038896,Jacob Saylors,RB,0,0.0,0.0,H,5,20.0,0.0,0.0,0,0,0
2025_04_GB_DAL,4,DAL,GB,00-0036997,J.Williams,00-0036997,Javonte Williams,RB,4,11.0,2.75,H,4,11.0,1.0,1.0,0,0,0
2025_04_GB_DAL,4,DAL,GB,00-0035243,M.Sanders,00-0035243,Miles Sanders,RB,0,0.0,0.0,H,4,11.0,0.0,0.0,0,0,0
2025_04_GB_DAL,4,DAL,GB,00-0038738,H.Luepke,00-0038738,Hunter Luepke,RB,0,0.0,0.0,H,4,11.0,0.0,0.0,0,0,0
2025_04_GB_DAL,4,GB,DAL,00-0035700,J.Jacobs,00-0035700,Josh Jacobs,RB,5,8.0,1.6,A,7,18.0,0.7142857142857143,0.4444444444444444,0,0,0
2025_04_GB_DAL,4,GB,DAL,00-0038797,E.Wilson,00-0038797,Emanuel Wilson,RB,1,5.0,5.0,A,7,18.0,0.14285714285714285,0.2777777777777778,0,0,0
2025_04_IND_LA,4,IND,LA,00-0036223,J.Taylor,00-0036223,Jonathan Taylor,RB,2,6.0,3.0,A,2,6.0,1.0,1.0,0,0,0
2025_04_IND_LA,4,LA,IND,00-0037840,K.Williams,00-0037840,Kyren Williams,RB,5,40.0,8.0,H,8,42.0,0.625,0.9523809523809523,1,1,1
2025_04_IND_LA,4,LA,IND,00-0039738,B.Corum,00-0039738,Blake Corum,RB,2,2.0,1.0,H,8,42.0,0.25,0.047619047619047616,0,0,0
2025_04_JAX_SF,4,JAX,SF,00-0036973,T.Etienne,00-0036973,Travis Etienne,RB,4,21.0,5.25,A,8,28.0,0.5,0.75,1,1,0
2025_04_JAX_SF,4,JAX,SF,00-0040719,B.Tuten,00-0040719,Bhayshul Tuten,RB,1,3.0,3.0,A,8,28.0,0.125,0.10714285714285714,0,0,0
2025_04_JAX_SF,4,SF,JAX,00-0033280,C.McCaffrey,00-0033280,Christian McCaffrey,RB,6,20.0,3.3333333333333335,H,8,29.0,0.75,0.6896551724137931,1,1,0
2025_04_JAX_SF,4,SF,JAX,00-0037746,B.Robinson,00-0037746,Brian Robinson,RB,1,7.0,7.0,H,8,29.0,0.125,0.2413793103448276,0,0,0
2025_04_LAC_NYG,4,LAC,NYG,00-0040666,O.Hampton,00-0040666,Omarion Hampton,RB,2,3.0,1.5,A,3,27.0,0.6666666666666666,0.1111111111111111,0,0,0
2025_04_LAC_NYG,4,NYG,LAC,00-0040715,C.Skattebo,00-0040715,Cam Skattebo,RB,4,27.0,6.75,H,10,60.0,0.4,0.45,1,1,1
2025_04_LAC_NYG,4,NYG,LAC,00-0035250,D.Singletary,00-0035250,Devin Singletary,RB,2,4.0,2.0,H,10,60.0,0.2,0.06666666666666667,0,0,0
2025_04_MIN_PIT,4,MIN,PIT,00-0037525,J.Mason,00-0037525,Jordan Mason,RB,5,21.0,4.2,A,5,21.0,1.0,1.0,1,1,0
2025_04_MIN_PIT,4,MIN,PIT,00-0038440,Z.Scott,00-0038440,Zavier Scott,RB,0,0.0,0.0,A,5,21.0,0.0,0.0,0,0,0
2025_04_MIN_PIT,4,PIT,MIN,00-0036919,K.Gainwell,00-0036919,Kenneth Gainwell,RB,2,10.0,5.0,H,3,12.0,0.6666666666666666,0.8333333333333334,0,0,0
2025_04_MIN_PIT,4,PIT,MIN,00-0040142,K.Johnson,00-0040142,Kaleb Johnson,RB,1,2.0,2.0,H,3,12.0,0.3333333333333333,0.16666666666666666,0,0,0
2025_04_NO_BUF,4,BUF,NO,00-0037248,J.Cook,00-0037248,James Cook,RB,8,41.0,5.125,H,9,42.0,0.8888888888888888,0.9761904761904762,1,1,1
2025_04_NO_BUF,4,BUF,NO,00-0039875,R.Davis,00-0039875,Ray Davis,RB,0,0.0,0.0,H,9,42.0,0.0,0.0,0,0,0
2025_04_NO_BUF,4,BUF,NO,00-0035537,Ty.Johnson,00-0035537,Ty Johnson,RB,0,0.0,0.0,H,9,42.0,0.0,0.0,0,0,0
2025_04_NO_BUF,4,NO,BUF,00-0033906,A.Kamara,00-0033906,Alvin Kamara,RB,5,27.0,5.4,A,9,71.0,0.5555555555555556,0.38028169014084506,1,1,1
2025_04_NO_BUF,4,NO,BUF,00-0038551,K.Miller,00-0038551,Kendre Miller,RB,2,20.0,10.0,A,9,71.0,0.2222222222222222,0.28169014084507044,1,1,0
2025_04_NYJ_MIA,4,MIA,NYJ,00-0039040,D.Achane,00-0039040,De'Von Achane,RB,6,26.0,4.333333333333333,H,7,27.0,0.8571428571428571,0.9629629629629629,1,1,1
2025_04_NYJ_MIA,4,MIA,NYJ,00-0040198,O.Gordon,00-0040198,Ollie Gordon II,RB,1,1.0,1.0,H,7,27.0,0.14285714285714285,0.037037037037037035,0,0,0
2025_04_NYJ_MIA,4,NYJ,MIA,00-0039794,B.Allen,00-0039794,Braelon Allen,RB,4,26.0,6.5,A,11,76.0,0.36363636363636365,0.34210526315789475,1,1,1
2025_04_NYJ_MIA,4,NYJ,MIA,00-0038120,B.Hall,00-0038120,Breece Hall,RB,3,15.0,5.0,A,11,76.0,0.2727272727272727,0.19736842105263158,1,0,0
