player_id,player_name,team,window,rush_yds_games,rush_yds_mean,rush_yds_median,rush_yds_std,rush_yds_min,rush_yds_p25,rush_yds_p75,rush_yds_max,rush_yds_hit_15,rush_yds_hit_20,rush_yds_hit_25,rush_att_mean,rush_att_median,carry_share_mean,yard_share_mean,rush_yds_hit_35,rush_yds_hit_45,rush_yds_hit_55,rush_yds_hit_40,rush_yds_hit_50,rush_yds_hit_60,rush_yds_hit_70,rush_yds_hit_80,rush_yds_hit_100
00-0040236,Kyle Monangai,CHI,Full Game,16,48.9375,30.5,43.671313167226835,14.0,22.0,51.75,176.0,,,,10.5625,8.5,0.3410607480835349,0.3020183233497208,,,,0.375,0.3125,0.1875,0.1875,0.1875,0.125
00-0040238,LeQuint Allen Jr.,JAX,Full Game,9,10.444444444444445,10.0,9.833176395483372,2.0,3.0,11.0,36.0,,,,2.5555555555555554,1.0,0.07983014260218718,0.0756862282270182,,,,0.0,0.0,0.0,0.0,0.0,0.0
00-0040242,Jacory Croskey-Merritt,WAS,Full Game,17,47.35294117647059,32.0,30.480352739333366,17.0,26.0,61.0,111.0,,,,10.294117647058824,10.0,0.37009769827698785,0.3563071274486954,,,,0.35294117647058826,0.29411764705882354,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.11764705882352941
00-0040429,Josh Williams,TB,Full Game,1,11.0,11.0,0.0,11.0,11.0,11.0,11.0,,,,4.0,4.0,0.13793103448275862,0.125,,,,0.0,0.0,0.0,0.0,0.0,0.0
00-0040466,Raheim Sanders,CLE,Full Game,4,23.0,23.5,13.910427743243556,3.0,16.5,30.0,42.0,,,,6.75,6.5,0.25204301075268815,0.20332356051938374,,,,0.25,0.0,0.0,0.0,0.0,0.0
00-0040476,Ulysses Bentley IV,IND,Full Game,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,0.025,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
00-0040547,Nate Carter,ATL,Full Game,2,30.0,30.0,16.0,14.0,22.0,38.0,46.0,,,,4.5,4.5,0.210997442455243,0.331128074639525,,,,0.5,0.0,0.0,0.0,0.0,0.0
00-0040556,Corey Kiner,ARI,Full Game,4,14.5,12.0,10.920164833920778,2.0,8.75,17.75,32.0,,,,3.0,2.5,0.15825768434464088,0.15184450746159606,,,,0.0,0.0,0.0,0.0,0.0,0.0
00-0040583,Woody Marks,HOU,Full Game,16,43.9375,46.0,23.08535452944139,3.0,26.25,65.0,74.0,,,,12.25,10.5,0.44055621387834415,0.408959795851462,,,,0.5625,0.4375,0.4375,0.125,0.0,0.0
00-0040586,Jaydon Blue,DAL,Full Game,5,25.8,29.0,22.355312567709717,0.0,7.0,29.0,64.0,,,,7.6,7.0,0.2626060144800265,0.1891498657288131,,,,0.2,0.2,0.2,0.0,0.0,0.0
00-0040644,Trevor Etienne,CAR,Full Game,6,15.666666666666666,16.5,10.530379332620877,2.0,7.0,20.75,33.0,,,,3.3333333333333335,3.5,0.11280075187969925,0.10536128665787191,,,,0.0,0.0,0.0,0.0,0.0,0.0
00-0040666,Omarion Hampton,LAC,Full Game,9,60.55555555555556,56.0,29.85189780347534,24.0,44.0,70.0,128.0,,,,13.777777777777779,14.0,0.548260429718385,0.505264750465115,,,,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.1111111111111111
00-0040715,Cam Skattebo,NYG,Full Game,8,51.25,59.5,31.007055648674545,-3.0,36.75,64.75,98.0,,,,12.625,13.0,0.4029565650630118,0.391457334588208,,,,0.75,0.625,0.5,0.25,0.125,0.0
00-0040719,Bhayshul Tuten,JAX,Full Game,15,20.466666666666665,17.0,17.27760271436855,5.0,9.0,22.5,74.0,,,,5.533333333333333,5.0,0.18820419786965142,0.1795702377880201,,,,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0
00-0040730,RJ Harvey,DEN,Full Game,17,31.764705882352942,30.0,25.051780286074084,0.0,8.0,50.0,75.0,,,,8.588235294117647,7.0,0.31306299061656434,0.27204491723659174,,,,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.0,0.0
00-0040734,TreVeyon Henderson,NE,Full Game,17,53.588235294117645,53.0,41.686588086548625,3.0,27.0,67.0,148.0,,,,10.588235294117647,11.0,0.3647163281964216,0.4200659399742806,,,,0.5294117647058824,0.5294117647058824,0.4117647058823529,0.23529411764705882,0.17647058823529413,0.11764705882352941
00-0040784,Quinshon Judkins,CLE,Full Game,14,59.07142857142857,60.0,29.807631538906,19.0,28.5,83.5,110.0,,,,16.428571428571427,16.5,0.6667494540346707,0.5987894829084851,,,,0.6428571428571429,0.5714285714285714,0.5,0.42857142857142855,0.35714285714285715,0.07142857142857142
