game_id,week,team,window,opponent,player_id,pbp_player_name,gsis_id,player_name,position,rush_att,rush_yds,site,team_rush_att,team_rush_yds,carry_share,yard_share
2025_13_ATL_NYJ,13,ATL,1H,NYJ,00-0038542,B.Robinson,00-0038542,Bijan Robinson,RB,13,90.0,A,17,98.0,0.7647058823529411,0.9183673469387755
2025_13_ATL_NYJ,13,ATL,1H,NYJ,00-0037263,T.Allgeier,00-0037263,Tyler Allgeier,RB,3,3.0,A,17,98.0,0.17647058823529413,0.030612244897959183
2025_13_ATL_NYJ,13,NYJ,1H,ATL,00-0038120,B.Hall,00-0038120,Breece Hall,RB,8,32.0,H,12,38.0,0.6666666666666666,0.8421052631578947
2025_13_BUF_PIT,13,BUF,1H,PIT,00-0037248,J.Cook,00-0037248,James Cook,RB,17,81.0,A,26,125.0,0.6538461538461539,0.648
2025_13_BUF_PIT,13,PIT,1H,BUF,00-0037228,J.Warren,00-0037228,Jaylen Warren,RB,7,20.0,H,9,33.0,0.7777777777777778,0.6060606060606061
2025_13_BUF_PIT,13,BUF,1H,PIT,00-0039875,R.Davis,00-0039875,Ray Davis,RB,3,25.0,A,26,125.0,0.11538461538461539,0.2
2025_13_BUF_PIT,13,PIT,1H,BUF,00-0036919,K.Gainwell,00-0036919,Kenneth Gainwell,RB,2,13.0,H,9,33.0,0.2222222222222222,0.3939393939393939
2025_13_BUF_PIT,13,BUF,1H,PIT,00-0035537,Ty.Johnson,00-0035537,Ty Johnson,RB,1,3.0,A,26,125.0,0.038461538461538464,0.024
2025_13_BUF_PIT,13,PIT,1H,BUF,00-0040142,K.Johnson,00-0040142,Kaleb Johnson,RB,0,0.0,H,9,33.0,0.0,0.0
2025_13_CHI_PHI,13,CHI,1H,PHI,00-0036275,D.Swift,00-0036275,D'Andre Swift,RB,10,88.0,A,22,142.0,0.45454545454545453,0.6197183098591549
2025_13_CHI_PHI,13,CHI,1H,PHI,00-0040236,K.Monangai,00-0040236,Kyle Monangai,RB,8,41.0,A,22,142.0,0.36363636363636365,0.2887323943661972
2025_13_CHI_PHI,13,PHI,1H,CHI,00-0034844,S.Barkley,00-0034844,Saquon Barkley,RB,6,23.0,H,7,26.0,0.8571428571428571,0.8846153846153846
2025_13_CIN_BAL,13,CIN,1H,BAL,00-0038597,C.Brown,00-0038597,Chase Brown,RB,6,30.0,A,12,48.0,0.5,0.625
2025_13_CIN_BAL,13,BAL,1H,CIN,00-0032764,D.Henry,00-0032764,Derrick Henry,RB,5,33.0,H,9,50.0,0.5555555555555556,0.66
2025_13_CIN_BAL,13,CIN,1H,BAL,00-0033526,S.Perine,00-0033526,Samaje Perine,RB,4,13.0,A,12,48.0,0.3333333333333333,0.2708333333333333
2025_13_CIN_BAL,13,BAL,1H,CIN,00-0038454,K.Mitchell,00-0038454,Keaton Mitchell,RB,1,1.0,H,9,50.0,0.1111111111111111,0.02
2025_13_CIN_BAL,13,BAL,1H,CIN,00-0039796,R.Ali,00-0039796,Rasheen Ali,RB,0,0.0,H,9,50.0,0.0,0.0
2025_13_DEN_WAS,13,DEN,1H,WAS,00-0040730,R.Harvey,00-0040730,RJ Harvey,RB,7,24.0,A,11,39.0,0.6363636363636364,0.6153846153846154
2025_13_DEN_WAS,13,WAS,1H,DEN,00-0038611,C.Rodriguez,00-0038611,Chris Rodriguez Jr.,RB,7,30.0,H,17,76.0,0.4117647058823529,0.39473684210526316
2025_13_DEN_WAS,13,DEN,1H,WAS,00-0038794,J.McLaughlin,00-0038794,Jaleel McLaughlin,RB,2,7.0,A,11,39.0,0.18181818181818182,0.1794871794871795
2025_13_DEN_WAS,13,WAS,1H,DEN,00-0033955,J.McNichols,00-0033955,Jeremy McNichols,RB,1,16.0,H,17,76.0,0.058823529411764705,0.21052631578947367
2025_13_DEN_WAS,13,DEN,1H,WAS,00-0036727,A.Prentice,00-0036727,Adam Prentice,RB,1,3.0,A,11,39.0,0.09090909090909091,0.07692307692307693
2025_13_DEN_WAS,13,WAS,1H,DEN,00-0040242,J.Croskey-Merritt,00-0040242,Jacory Croskey-Merritt,RB,3,19.0,H,17,76.0,0.17647058823529413,0.25
2025_13_GB_DET,13,GB,1H,DET,00-0035700,J.Jacobs,00-0035700,Josh Jacobs,RB,8,59.0,A,16,80.0,0.5,0.7375
2025_13_GB_DET,13,GB,1H,DET,00-0038797,E.Wilson,00-0038797,Emanuel Wilson,RB,3,10.0,A,16,80.0,0.1875,0.125
2025_13_GB_DET,13,DET,1H,GB,00-0039139,J.Gibbs,00-0039139,Jahmyr Gibbs,RB,8,32.0,H,14,43.0,0.5714285714285714,0.7441860465116279
2025_13_GB_DET,13,DET,1H,GB,00-0035685,D.Montgomery,00-0035685,David Montgomery,RB,5,16.0,H,14,43.0,0.35714285714285715,0.37209302325581395
2025_13_HOU_IND,13,HOU,1H,IND,00-0040583,W.Marks,00-0040583,Woody Marks,RB,6,20.0,A,11,42.0,0.5454545454545454,0.47619047619047616
2025_13_HOU_IND,13,HOU,1H,IND,00-0034791,N.Chubb,00-0034791,Nick Chubb,RB,4,22.0,A,11,42.0,0.36363636363636365,0.5238095238095238
2025_13_HOU_IND,13,IND,1H,HOU,00-0036223,J.Taylor,00-0036223,Jonathan Taylor,RB,10,40.0,H,12,41.0,0.8333333333333334,0.975609756097561
2025_13_JAX_TEN,13,JAX,1H,TEN,00-0036973,T.Etienne,00-0036973,Travis Etienne,RB,7,14.0,A,11,34.0,0.6363636363636364,0.4117647058823529
2025_13_JAX_TEN,13,TEN,1H,JAX,00-0035261,T.Pollard,00-0035261,Tony Pollard,RB,6,43.0,H,8,46.0,0.75,0.9347826086956522
2025_13_JAX_TEN,13,TEN,1H,JAX,00-0039032,T.Spears,00-0039032,Tyjae Spears,RB,1,2.0,H,8,46.0,0.125,0.043478260869565216
2025_13_JAX_TEN,13,JAX,1H,TEN,00-0040719,B.Tuten,00-0040719,Bhayshul Tuten,RB,3,6.0,A,11,34.0,0.2727272727272727,0.17647058823529413
2025_13_KC_DAL,13,DAL,1H,KC,00-0036997,J.Williams,00-0036997,Javonte Williams,RB,7,18.0,H,11,72.0,0.6363636363636364,0.25
2025_13_KC_DAL,13,DAL,1H,KC,00-0037563,M.Davis,00-0037563,Malik Davis,RB,3,47.0,H,11,72.0,0.2727272727272727,0.6527777777777778
2025_13_KC_DAL,13,KC,1H,DAL,00-0033923,K.Hunt,00-0033923,Kareem Hunt,RB,8,45.0,A,15,90.0,0.5333333333333333,0.5
2025_13_KC_DAL,13,KC,1H,DAL,00-0037197,I.Pacheco,00-0037197,Isiah Pacheco,RB,2,10.0,A,15,90.0,0.13333333333333333,0.1111111111111111
2025_13_LA_CAR,13,LA,1H,CAR,00-0037840,K.Williams,00-0037840,Kyren Williams,RB,7,39.0,A,13,79.0,0.5384615384615384,0.4936708860759494
2025_13_LA_CAR,13,CAR,1H,LA,00-0036139,R.Dowdle,00-0036139,Rico Dowdle,RB,7,28.0,H,16,92.0,0.4375,0.30434782608695654
2025_13_LA_CAR,13,CAR,1H,LA,00-0036555,C.Hubbard,00-0036555,Chuba Hubbard,RB,7,37.0,H,16,92.0,0.4375,0.40217391304347827
2025_13_LA_CAR,13,LA,1H,CAR,00-0039738,B.Corum,00-0039738,Blake Corum,RB,5,41.0,A,13,79.0,0.38461538461538464,0.5189873417721519
2025_13_LV_LAC,13,LV,1H,LAC,00-0040122,A.Jeanty,00-0040122,Ashton Jeanty,RB,9,27.0,A,10,26.0,0.9,1.0384615384615385
2025_13_LV_LAC,13,LAC,1H,LV,00-0039391,K.Vidal,00-0039391,Kimani Vidal,RB,14,37.0,H,21,60.0,0.6666666666666666,0.6166666666666667
2025_13_LV_LAC,13,LAC,1H,LV,00-0036755,J.Patterson,00-0036755,Jaret Patterson,RB,3,13.0,H,21,60.0,0.14285714285714285,0.21666666666666667
2025_13_LV_LAC,13,LV,1H,LAC,00-0031687,R.Mostert,00-0031687,Raheem Mostert,RB,0,0.0,A,10,26.0,0.0,0.0
2025_13_MIN_SEA,13,MIN,1H,SEA,00-0033293,A.Jones,00-0033293,Aaron Jones,RB,4,7.0,A,7,10.0,0.5714285714285714,0.7
2025_13_MIN_SEA,13,SEA,1H,MIN,00-0038134,K.Walker,00-0038134,Kenneth Walker III,RB,6,13.0,H,14,41.0,0.42857142857142855,0.3170731707317073
2025_13_MIN_SEA,13,MIN,1H,SEA,00-0037525,J.Mason,00-0037525,Jordan Mason,RB,2,4.0,A,7,10.0,0.2857142857142857,0.4
2025_13_MIN_SEA,13,SEA,1H,MIN,00-0039165,Z.Charbonnet,00-0039165,Zach Charbonnet,RB,7,26.0,H,14,41.0,0.5,0.6341463414634146
2025_13_MIN_SEA,13,MIN,1H,SEA,00-0038440,Z.Scott,00-0038440,Zavier Scott,RB,0,0.0,A,7,10.0,0.0,0.0
2025_13_MIN_SEA,13,SEA,1H,MIN,00-0035311,M.Gaskin,00-0035311,Myles Gaskin,RB,0,0.0,H,14,41.0,0.0,0.0
2025_13_NO_MIA,13,MIA,1H,NO,00-0039040,D.Achane,00-0039040,De'Von Achane,RB,13,88.0,H,17,112.0,0.7647058823529411,0.7857142857142857
2025_13_NO_MIA,13,MIA,1H,NO,00-0039874,J.Wright,00-0039874,Jaylen Wright,RB,2,13.0,H,17,112.0,0.11764705882352941,0.11607142857142858
2025_13_NO_MIA,13,NO,1H,MIA,00-0040202,D.Neal,00-0040202,Devin Neal,RB,6,17.0,A,13,34.0,0.46153846153846156,0.5
2025_13_NO_MIA,13,MIA,1H,NO,00-0040198,O.Gordon,00-0040198,Ollie Gordon II,RB,2,11.0,H,17,112.0,0.11764705882352941,0.09821428571428571
2025_13_NO_MIA,13,NO,1H,MIA,00-0038397,E.Hull,00-0038397,Evan Hull,RB,3,8.0,A,13,34.0,0.23076923076923078,0.23529411764705882
2025_13_NYG_NE,13,NE,1H,NYG,00-0036875,R.Stevenson,00-0036875,Rhamondre Stevenson,RB,6,36.0,H,11,62.0,0.5454545454545454,0.5806451612903226
2025_13_NYG_NE,13,NE,1H,NYG,00-0040734,T.Henderson,00-0040734,TreVeyon Henderson,RB,4,23.0,H,11,62.0,0.36363636363636365,0.3709677419354839
2025_13_NYG_NE,13,NYG,1H,NE,00-0039384,T.Tracy,00-0039384,Tyrone Tracy Jr.,RB,2,3.0,A,13,42.0,0.15384615384615385,0.07142857142857142
2025_13_NYG_NE,13,NYG,1H,NE,00-0035250,D.Singletary,00-0035250,Devin Singletary,RB,9,40.0,A,13,42.0,0.6923076923076923,0.9523809523809523
2025_13_SF_CLE,13,CLE,1H,SF,00-0040784,Q.Judkins,00-0040784,Quinshon Judkins,RB,14,53.0,H,20,94.0,0.7,0.5638297872340425
2025_13_SF_CLE,13,SF,1H,CLE,00-0033280,C.McCaffrey,00-0033280,Christian McCaffrey,RB,6,9.0,A,10,19.0,0.6,0.47368421052631576
2025_13_SF_CLE,13,SF,1H,CLE,00-0037746,B.Robinson,00-0037746,Brian Robinson,RB,3,4.0,A,10,19.0,0.3,0.21052631578947367
2025_13_SF_CLE,13,CLE,1H,SF,00-0040162,D.Sampson,00-0040162,Dylan Sampson,RB,4,23.0,H,20,94.0,0.2,0.24468085106382978
2025_14_CHI_GB,14,CHI,1H,GB,00-0036275,D.Swift,00-0036275,D'Andre Swift,RB,4,18.0,A,13,48.0,0.3076923076923077,0.375
2025_14_CHI_GB,14,GB,1H,CHI,00-0035700,J.Jacobs,00-0035700,Josh Jacobs,RB,12,44.0,H,15,58.0,0.8,0.7586206896551724
2025_14_CHI_GB,14,GB,1H,CHI,00-0038797,E.Wilson,00-0038797,Emanuel Wilson,RB,2,7.0,H,15,58.0,0.13333333333333333,0.1206896551724138
2025_14_CHI_GB,14,CHI,1H,GB,00-0040236,K.Monangai,00-0040236,Kyle Monangai,RB,8,25.0,A,13,48.0,0.6153846153846154,0.5208333333333334
2025_14_CIN_BUF,14,CIN,1H,BUF,00-0038597,C.Brown,00-0038597,Chase Brown,RB,8,14.0,A,13,39.0,0.6153846153846154,0.358974358974359
2025_14_CIN_BUF,14,CIN,1H,BUF,00-0033526,S.Perine,00-0033526,Samaje Perine,RB,4,17.0,A,13,39.0,0.3076923076923077,0.4358974358974359
2025_14_CIN_BUF,14,BUF,1H,CIN,00-0037248,J.Cook,00-0037248,James Cook,RB,7,48.0,H,12,72.0,0.5833333333333334,0.6666666666666666
2025_14_CIN_BUF,14,BUF,1H,CIN,00-0035537,Ty.Johnson,00-0035537,Ty Johnson,RB,2,25.0,H,12,72.0,0.16666666666666666,0.3472222222222222
2025_14_DAL_DET,14,DET,1H,DAL,00-0039139,J.Gibbs,00-0039139,Jahmyr Gibbs,RB,3,18.0,H,6,62.0,0.5,0.2903225806451613
2025_14_DAL_DET,14,DAL,1H,DET,00-0036997,J.Williams,00-0036997,Javonte Williams,RB,9,29.0,A,13,39.0,0.6923076923076923,0.7435897435897436
2025_14_DAL_DET,14,DET,1H,DAL,00-0035685,D.Montgomery,00-0035685,David Montgomery,RB,2,37.0,H,6,62.0,0.3333333333333333,0.5967741935483871
2025_14_DAL_DET,14,DAL,1H,DET,00-0037563,M.Davis,00-0037563,Malik Davis,RB,2,5.0,A,13,39.0,0.15384615384615385,0.1282051282051282
2025_14_DEN_LV,14,DEN,1H,LV,00-0040730,R.Harvey,00-0040730,RJ Harvey,RB,8,49.0,A,12,62.0,0.6666666666666666,0.7903225806451613
2025_14_DEN_LV,14,DEN,1H,LV,00-0037085,T.Badie,00-0037085,Tyler Badie,RB,2,6.0,A,12,62.0,0.16666666666666666,0.0967741935483871
2025_14_DEN_LV,14,LV,1H,DEN,00-0040122,A.Jeanty,00-0040122,Ashton Jeanty,RB,7,24.0,H,7,24.0,1.0,1.0
2025_14_DEN_LV,14,DEN,1H,LV,00-0038794,J.McLaughlin,00-0038794,Jaleel McLaughlin,RB,1,-1.0,A,12,62.0,0.08333333333333333,-0.016129032258064516
2025_14_DEN_LV,14,DEN,1H,LV,00-0036727,A.Prentice,00-0036727,Adam Prentice,RB,0,0.0,A,12,62.0,0.0,0.0
2025_14_HOU_KC,14,KC,1H,HOU,00-0037197,I.Pacheco,00-0037197,Isiah Pacheco,RB,6,18.0,H,13,52.0,0.46153846153846156,0.34615384615384615
2025_14_HOU_KC,14,HOU,1H,KC,00-0040583,W.Marks,00-0040583,Woody Marks,RB,9,31.0,A,11,36.0,0.8181818181818182,0.8611111111111112
2025_14_HOU_KC,14,KC,1H,HOU,00-0033923,K.Hunt,00-0033923,Kareem Hunt,RB,4,11.0,H,13,52.0,0.3076923076923077,0.21153846153846154
2025_14_HOU_KC,14,HOU,1H,KC,00-0034791,N.Chubb,00-0034791,Nick Chubb,RB,1,3.0,A,11,36.0,0.09090909090909091,0.08333333333333333
2025_14_HOU_KC,14,KC,1H,HOU,00-0040078,B.Smith,00-0040078,Brashard Smith,RB,0,0.0,H,13,52.0,0.0,0.0
2025_14_HOU_KC,14,HOU,1H,KC,00-0033854,D.Ogunbowale,00-0033854,Dare Ogunbowale,RB,0,0.0,A,11,36.0,0.0,0.0
2025_14_IND_JAX,14,JAX,1H,IND,00-0036973,T.Etienne,00-0036973,Travis Etienne,RB,8,57.0,H,13,75.0,0.6153846153846154,0.76
2025_14_IND_JAX,14,IND,1H,JAX,00-0036223,J.Taylor,00-0036223,Jonathan Taylor,RB,15,45.0,A,19,54.0,0.7894736842105263,0.8333333333333334
2025_14_IND_JAX,14,IND,1H,JAX,00-0032104,A.Abdullah,00-0032104,Ameer Abdullah,RB,1,4.0,A,19,54.0,0.05263157894736842,0.07407407407407407
2025_14_IND_JAX,14,JAX,1H,IND,00-0040719,B.Tuten,00-0040719,Bhayshul Tuten,RB,2,5.0,H,13,75.0,0.15384615384615385,0.06666666666666667
2025_14_LA_ARI,14,ARI,1H,LA,00-0037157,Z.Knight,00-0037157,Bam Knight,RB,4,5.0,H,8,27.0,0.5,0.18518518518518517
2025_14_LA_ARI,14,LA,1H,ARI,00-0037840,K.Williams,00-0037840,Kyren Williams,RB,8,61.0,A,14,109.0,0.5714285714285714,0.5596330275229358
2025_14_LA_ARI,14,LA,1H,ARI,00-0039738,B.Corum,00-0039738,Blake Corum,RB,6,48.0,A,14,109.0,0.42857142857142855,0.44036697247706424
2025_14_LA_ARI,14,ARI,1H,LA,00-0036924,M.Carter,00-0036924,Michael Carter,RB,1,2.0,H,8,27.0,0.125,0.07407407407407407
2025_14_LA_ARI,14,LA,1H,ARI,00-0037557,R.Rivers,00-0037557,Ronnie Rivers,RB,0,0.0,A,14,109.0,0.0,0.0
2025_14_MIA_NYJ,14,MIA,1H,NYJ,00-0039040,D.Achane,00-0039040,De'Von Achane,RB,7,92.0,A,19,153.0,0.3684210526315789,0.6013071895424836
2025_14_MIA_NYJ,14,NYJ,1H,MIA,00-0038120,B.Hall,00-0038120,Breece Hall,RB,8,29.0,H,9,29.0,0.8888888888888888,1.0
2025_14_MIA_NYJ,14,MIA,1H,NYJ,00-0039874,J.Wright,00-0039874,Jaylen Wright,RB,10,36.0,A,19,153.0,0.5263157894736842,0.23529411764705882
2025_14_MIA_NYJ,14,NYJ,1H,MIA,00-0039798,I.Davis,00-0039798,Isaiah Davis,RB,0,0.0,H,9,29.0,0.0,0.0
2025_14_MIA_NYJ,14,MIA,1H,NYJ,00-0040198,O.Gordon,00-0040198,Ollie Gordon II,RB,0,0.0,A,19,153.0,0.0,0.0
2025_14_NO_TB,14,NO,1H,TB,00-0040202,D.Neal,00-0040202,Devin Neal,RB,4,7.0,A,8,21.0,0.5,0.3333333333333333
2025_14_NO_TB,14,TB,1H,NO,00-0039361,B.Irving,00-0039361,Bucky Irving,RB,11,18.0,H,22,64.0,0.5,0.28125
2025_14_NO_TB,14,TB,1H,NO,00-0037256,R.White,00-0037256,Rachaad White,RB,7,28.0,H,22,64.0,0.3181818181818182,0.4375
2025_14_NO_TB,14,TB,1H,NO,00-0038951,S.Tucker,00-0038951,Sean Tucker,RB,1,0.0,H,22,64.0,0.045454545454545456,0.0
2025_14_NO_TB,14,NO,1H,TB,00-0038397,E.Hull,00-0038397,Evan Hull,RB,1,4.0,A,8,21.0,0.125,0.19047619047619047
2025_14_NO_TB,14,NO,1H,TB,00-0039373,A.Estime,00-0039373,Audric Estimé,RB,0,0.0,A,8,21.0,0.0,0.0
2025_14_PHI_LAC,14,PHI,1H,LAC,00-0034844,S.Barkley,00-0034844,Saquon Barkley,RB,13,69.0,A,17,82.0,0.7647058823529411,0.8414634146341463
2025_14_PHI_LAC,14,LAC,1H,PHI,00-0039391,K.Vidal,00-0039391,Kimani Vidal,RB,3,17.0,H,9,46.0,0.3333333333333333,0.3695652173913043
2025_14_PHI_LAC,14,LAC,1H,PHI,00-0040666,O.Hampton,00-0040666,Omarion Hampton,RB,5,24.0,H,9,46.0,0.5555555555555556,0.5217391304347826
2025_14_PHI_LAC,14,PHI,1H,LAC,00-0038555,T.Bigsby,00-0038555,Tank Bigsby,RB,1,4.0,A,17,82.0,0.058823529411764705,0.04878048780487805
2025_14_PIT_BAL,14,BAL,1H,PIT,00-0032764,D.Henry,00-0032764,Derrick Henry,RB,11,34.0,H,19,73.0,0.5789473684210527,0.4657534246575342
2025_14_PIT_BAL,14,BAL,1H,PIT,00-0038454,K.Mitchell,00-0038454,Keaton Mitchell,RB,4,18.0,H,19,73.0,0.21052631578947367,0.2465753424657534
2025_14_PIT_BAL,14,PIT,1H,BAL,00-0037228,J.Warren,00-0037228,Jaylen Warren,RB,3,8.0,A,9,22.0,0.3333333333333333,0.36363636363636365
2025_14_PIT_BAL,14,PIT,1H,BAL,00-0036919,K.Gainwell,00-0036919,Kenneth Gainwell,RB,2,7.0,A,9,22.0,0.2222222222222222,0.3181818181818182
2025_14_PIT_BAL,14,PIT,1H,BAL,00-0040142,K.Johnson,00-0040142,Kaleb Johnson,RB,1,5.0,A,9,22.0,0.1111111111111111,0.22727272727272727
2025_14_PIT_BAL,14,BAL,1H,PIT,00-0039796,R.Ali,00-0039796,Rasheen Ali,RB,0,0.0,H,19,73.0,0.0,0.0
2025_14_SEA_ATL,14,ATL,1H,SEA,00-0038542,B.Robinson,00-0038542,Bijan Robinson,RB,13,61.0,H,18,74.0,0.7222222222222222,0.8243243243243243
2025_14_SEA_ATL,14,ATL,1H,SEA,00-0037263,T.Allgeier,00-0037263,Tyler Allgeier,RB,5,13.0,H,18,74.0,0.2777777777777778,0.17567567567567569
2025_14_SEA_ATL,14,SEA,1H,ATL,00-0038134,K.Walker,00-0038134,Kenneth Walker III,RB,5,16.0,A,9,57.0,0.5555555555555556,0.2807017543859649
2025_14_SEA_ATL,14,SEA,1H,ATL,00-0039165,Z.Charbonnet,00-0039165,Zach Charbonnet,RB,1,27.0,A,9,57.0,0.1111111111111111,0.47368421052631576
2025_14_SEA_ATL,14,SEA,1H,ATL,00-0037745,V.Jones,00-0037745,Velus Jones Jr.,RB,0,0.0,A,9,57.0,0.0,0.0
2025_14_TEN_CLE,14,TEN,1H,CLE,00-0035261,T.Pollard,00-0035261,Tony Pollard,RB,10,97.0,A,17,121.0,0.5882352941176471,0.8016528925619835
2025_14_TEN_CLE,14,CLE,1H,TEN,00-0040784,Q.Judkins,00-0040784,Quinshon Judkins,RB,6,3.0,H,10,31.0,0.6,0.0967741935483871
2025_14_TEN_CLE,14,TEN,1H,CLE,00-0039032,T.Spears,00-0039032,Tyjae Spears,RB,5,20.0,A,17,121.0,0.29411764705882354,0.1652892561983471
2025_14_TEN_CLE,14,CLE,1H,TEN,00-0040162,D.Sampson,00-0040162,Dylan Sampson,RB,1,4.0,H,10,31.0,0.1,0.12903225806451613
2025_14_WAS_MIN,14,MIN,1H,WAS,00-0033293,A.Jones,00-0033293,Aaron Jones,RB,9,34.0,H,19,79.0,0.47368421052631576,0.43037974683544306
2025_14_WAS_MIN,14,WAS,1H,MIN,00-0038611,C.Rodriguez,00-0038611,Chris Rodriguez Jr.,RB,5,36.0,A,8,47.0,0.625,0.7659574468085106
2025_14_WAS_MIN,14,MIN,1H,WAS,00-0037525,J.Mason,00-0037525,Jordan Mason,RB,8,39.0,H,19,79.0,0.42105263157894735,0.4936708860759494
2025_14_WAS_MIN,14,WAS,1H,MIN,00-0040242,J.Croskey-Merritt,00-0040242,Jacory Croskey-Merritt,RB,0,0.0,A,8,47.0,0.0,0.0
2025_14_WAS_MIN,14,MIN,1H,WAS,00-0038440,Z.Scott,00-0038440,Zavier Scott,RB,0,0.0,H,19,79.0,0.0,0.0
2025_15_ARI_HOU,15,HOU,1H,ARI,00-0040583,W.Marks,00-0040583,Woody Marks,RB,7,30.0,H,18,53.0,0.3888888888888889,0.5660377358490566
2025_15_ARI_HOU,15,ARI,1H,HOU,00-0037157,Z.Knight,00-0037157,Bam Knight,RB,1,-2.0,A,8,26.0,0.125,-0.07692307692307693
2025_15_ARI_HOU,15,HOU,1H,ARI,00-0039405,J.Jordan,00-0039405,Jawhar Jordan,RB,5,9.0,H,18,53.0,0.2777777777777778,0.16981132075471697
2025_15_ARI_HOU,15,HOU,1H,ARI,00-0033854,D.Ogunbowale,00-0033854,Dare Ogunbowale,RB,2,4.0,H,18,53.0,0.1111111111111111,0.07547169811320754
2025_15_ARI_HOU,15,ARI,1H,HOU,00-0036924,M.Carter,00-0036924,Michael Carter,RB,5,23.0,A,8,26.0,0.625,0.8846153846153846
2025_15_ARI_HOU,15,ARI,1H,HOU,00-0040556,C.Kiner,00-0040556,Corey Kiner,RB,1,4.0,A,8,26.0,0.125,0.15384615384615385
2025_15_ARI_HOU,15,ARI,1H,HOU,00-0038705,E.Demercado,00-0038705,Emari Demercado,RB,1,1.0,A,8,26.0,0.125,0.038461538461538464
2025_15_ATL_TB,15,TB,1H,ATL,00-0039361,B.Irving,00-0039361,Bucky Irving,RB,7,25.0,H,11,53.0,0.6363636363636364,0.4716981132075472
2025_15_ATL_TB,15,ATL,1H,TB,00-0038542,B.Robinson,00-0038542,Bijan Robinson,RB,10,63.0,A,11,66.0,0.9090909090909091,0.9545454545454546
2025_15_ATL_TB,15,ATL,1H,TB,00-0037263,T.Allgeier,00-0037263,Tyler Allgeier,RB,1,3.0,A,11,66.0,0.09090909090909091,0.045454545454545456
2025_15_ATL_TB,15,TB,1H,ATL,00-0037256,R.White,00-0037256,Rachaad White,RB,1,20.0,H,11,53.0,0.09090909090909091,0.37735849056603776
2025_15_ATL_TB,15,TB,1H,ATL,00-0038951,S.Tucker,00-0038951,Sean Tucker,RB,2,7.0,H,11,53.0,0.18181818181818182,0.1320754716981132
2025_15_BAL_CIN,15,BAL,1H,CIN,00-0032764,D.Henry,00-0032764,Derrick Henry,RB,6,17.0,A,12,68.0,0.5,0.25
2025_15_BAL_CIN,15,CIN,1H,BAL,00-0038597,C.Brown,00-0038597,Chase Brown,RB,7,32.0,H,14,63.0,0.5,0.5079365079365079
2025_15_BAL_CIN,15,CIN,1H,BAL,00-0033526,S.Perine,00-0033526,Samaje Perine,RB,6,28.0,H,14,63.0,0.42857142857142855,0.4444444444444444
2025_15_BAL_CIN,15,BAL,1H,CIN,00-0038454,K.Mitchell,00-0038454,Keaton Mitchell,RB,4,25.0,A,12,68.0,0.3333333333333333,0.36764705882352944
2025_15_BUF_NE,15,NE,1H,BUF,00-0036875,R.Stevenson,00-0036875,Rhamondre Stevenson,RB,6,50.0,H,22,177.0,0.2727272727272727,0.2824858757062147
2025_15_BUF_NE,15,NE,1H,BUF,00-0040734,T.Henderson,00-0040734,TreVeyon Henderson,RB,11,79.0,H,22,177.0,0.5,0.4463276836158192
2025_15_BUF_NE,15,BUF,1H,NE,00-0037248,J.Cook,00-0037248,James Cook,RB,7,32.0,A,11,53.0,0.6363636363636364,0.6037735849056604
2025_15_BUF_NE,15,BUF,1H,NE,00-0035537,Ty.Johnson,00-0035537,Ty Johnson,RB,1,9.0,A,11,53.0,0.09090909090909091,0.16981132075471697
2025_15_CAR_NO,15,NO,1H,CAR,00-0040202,D.Neal,00-0040202,Devin Neal,RB,7,28.0,H,15,45.0,0.4666666666666667,0.6222222222222222
2025_15_CAR_NO,15,CAR,1H,NO,00-0036139,R.Dowdle,00-0036139,Rico Dowdle,RB,8,31.0,A,16,74.0,0.5,0.4189189189189189
2025_15_CAR_NO,15,CAR,1H,NO,00-0036555,C.Hubbard,00-0036555,Chuba Hubbard,RB,6,26.0,A,16,74.0,0.375,0.35135135135135137
2025_15_CAR_NO,15,NO,1H,CAR,00-0039373,A.Estime,00-0039373,Audric Estimé,RB,2,7.0,H,15,45.0,0.13333333333333333,0.15555555555555556
2025_15_CAR_NO,15,NO,1H,CAR,00-0038397,E.Hull,00-0038397,Evan Hull,RB,1,2.0,H,15,45.0,0.06666666666666667,0.044444444444444446
2025_15_CLE_CHI,15,CHI,1H,CLE,00-0036275,D.Swift,00-0036275,D'Andre Swift,RB,9,42.0,H,18,69.0,0.5,0.6086956521739131
2025_15_CLE_CHI,15,CLE,1H,CHI,00-0040784,Q.Judkins,00-0040784,Quinshon Judkins,RB,4,9.0,A,6,20.0,0.6666666666666666,0.45
2025_15_CLE_CHI,15,CHI,1H,CLE,00-0040236,K.Monangai,00-0040236,Kyle Monangai,RB,8,29.0,H,18,69.0,0.4444444444444444,0.42028985507246375
2025_15_CLE_CHI,15,CLE,1H,CHI,00-0035291,T.Williams,00-0035291,Trayveon Williams,RB,0,0.0,A,6,20.0,0.0,0.0
2025_15_DET_LA,15,DET,1H,LA,00-0039139,J.Gibbs,00-0039139,Jahmyr Gibbs,RB,6,19.0,A,12,50.0,0.5,0.38
2025_15_DET_LA,15,LA,1H,DET,00-0037840,K.Williams,00-0037840,Kyren Williams,RB,6,36.0,H,10,54.0,0.6,0.6666666666666666
