game_id,week,team,window,opponent,site,rush_att,rush_yds,ypc
2025_18_WAS_PHI,18,PHI,Full Game,WAS,H,19,80.0,4.2105263157894735
2025_01_ARI_NO,1,ARI,Full Game,NO,A,27,146.0,5.407407407407407
2025_01_BAL_BUF,1,BAL,Full Game,BUF,A,29,238.0,8.206896551724139
2025_01_CAR_JAX,1,CAR,Full Game,JAX,A,25,113.0,4.52
2025_01_CIN_CLE,1,CIN,Full Game,CLE,A,23,46.0,2.0
2025_01_DAL_PHI,1,DAL,Full Game,PHI,A,22,119.0,5.409090909090909
2025_01_DET_GB,1,DET,Full Game,GB,A,22,46.0,2.090909090909091
2025_01_HOU_LA,1,HOU,Full Game,LA,A,27,114.0,4.222222222222222
2025_01_KC_LAC,1,KC,Full Game,LAC,A,17,98.0,5.764705882352941
2025_01_LV_NE,1,LV,Full Game,NE,A,24,56.0,2.3333333333333335
2025_01_MIA_IND,1,MIA,Full Game,IND,A,12,78.0,6.5
2025_01_MIN_CHI,1,MIN,Full Game,CHI,A,26,120.0,4.615384615384615
2025_01_NYG_WAS,1,NYG,Full Game,WAS,A,23,74.0,3.217391304347826
2025_01_PIT_NYJ,1,PIT,Full Game,NYJ,A,20,53.0,2.65
2025_01_SF_SEA,1,SF,Full Game,SEA,A,36,119.0,3.3055555555555554
2025_01_TB_ATL,1,TB,Full Game,ATL,A,23,101.0,4.391304347826087
2025_01_TEN_DEN,1,TEN,Full Game,DEN,A,21,71.0,3.380952380952381
2025_02_ATL_MIN,2,ATL,Full Game,MIN,A,39,218.0,5.589743589743589
2025_02_BUF_NYJ,2,BUF,Full Game,NYJ,A,43,224.0,5.209302325581396
2025_02_CAR_ARI,2,CAR,Full Game,ARI,A,19,49.0,2.5789473684210527
2025_02_CHI_DET,2,CHI,Full Game,DET,A,27,134.0,4.962962962962963
2025_02_CLE_BAL,2,CLE,Full Game,BAL,A,22,115.0,5.2272727272727275
2025_02_DEN_IND,2,DEN,Full Game,IND,A,24,118.0,4.916666666666667
2025_02_JAX_CIN,2,JAX,Full Game,CIN,A,27,139.0,5.148148148148148
2025_02_LAC_LV,2,LAC,Full Game,LV,A,26,81.0,3.1153846153846154
2025_02_LA_TEN,2,LA,Full Game,TEN,A,25,149.0,5.96
2025_02_NE_MIA,2,NE,Full Game,MIA,A,29,122.0,4.206896551724138
2025_02_NYG_DAL,2,NYG,Full Game,DAL,A,21,84.0,4.0
2025_02_PHI_KC,2,PHI,Full Game,KC,A,34,122.0,3.588235294117647
2025_02_SEA_PIT,2,SEA,Full Game,PIT,A,29,117.0,4.0344827586206895
2025_02_SF_NO,2,SF,Full Game,NO,A,26,77.0,2.9615384615384617
2025_02_TB_HOU,2,TB,Full Game,HOU,A,30,169.0,5.633333333333334
2025_02_WAS_GB,2,WAS,Full Game,GB,A,19,51.0,2.6842105263157894
2025_03_ARI_SF,3,ARI,Full Game,SF,A,28,106.0,3.7857142857142856
2025_03_ATL_CAR,3,ATL,Full Game,CAR,A,23,131.0,5.695652173913044
2025_03_CIN_MIN,3,CIN,Full Game,MIN,A,21,53.0,2.5238095238095237
2025_03_DAL_CHI,3,DAL,Full Game,CHI,A,20,121.0,6.05
2025_03_DEN_LAC,3,DEN,Full Game,LAC,A,21,118.0,5.619047619047619
2025_03_DET_BAL,3,DET,Full Game,BAL,A,38,224.0,5.894736842105263
2025_03_GB_CLE,3,GB,Full Game,CLE,A,31,81.0,2.6129032258064515
2025_03_HOU_JAX,3,HOU,Full Game,JAX,A,19,87.0,4.578947368421052
2025_03_IND_TEN,3,IND,Full Game,TEN,A,28,137.0,4.892857142857143
2025_03_KC_NYG,3,KC,Full Game,NYG,A,28,105.0,3.75
2025_03_LA_PHI,3,LA,Full Game,PHI,A,31,160.0,5.161290322580645
2025_03_LV_WAS,3,LV,Full Game,WAS,A,28,93.0,3.3214285714285716
2025_03_MIA_BUF,3,MIA,Full Game,BUF,A,25,130.0,5.2
2025_03_NO_SEA,3,NO,Full Game,SEA,A,27,79.0,2.925925925925926
2025_03_NYJ_TB,3,NYJ,Full Game,TB,A,23,99.0,4.304347826086956
2025_03_PIT_NE,3,PIT,Full Game,NE,A,26,64.0,2.4615384615384617
2025_04_BAL_KC,4,BAL,Full Game,KC,A,17,166.0,9.764705882352942
2025_04_CAR_NE,4,CAR,Full Game,NE,A,28,129.0,4.607142857142857
2025_04_CHI_LV,4,CHI,Full Game,LV,A,26,69.0,2.6538461538461537
2025_04_CIN_DEN,4,CIN,Full Game,DEN,A,15,53.0,3.533333333333333
2025_04_CLE_DET,4,CLE,Full Game,DET,A,27,79.0,2.925925925925926
2025_04_GB_DAL,4,GB,Full Game,DAL,A,35,164.0,4.685714285714286
2025_04_IND_LA,4,IND,Full Game,LA,A,21,85.0,4.0476190476190474
2025_04_JAX_SF,4,JAX,Full Game,SF,A,32,151.0,4.71875
2025_04_LAC_NYG,4,LAC,Full Game,NYG,A,13,152.0,11.692307692307692
2025_04_MIN_PIT,4,MIN,Full Game,PIT,A,20,70.0,3.5
2025_04_NO_BUF,4,NO,Full Game,BUF,A,34,189.0,5.5588235294117645
2025_04_NYJ_MIA,4,NYJ,Full Game,MIA,A,28,197.0,7.035714285714286
2025_04_PHI_TB,4,PHI,Full Game,TB,A,32,88.0,2.75
2025_04_SEA_ARI,4,SEA,Full Game,ARI,A,35,155.0,4.428571428571429
2025_04_TEN_HOU,4,TEN,Full Game,HOU,A,18,82.0,4.555555555555555
2025_04_WAS_ATL,4,WAS,Full Game,ATL,A,22,147.0,6.681818181818182
2025_05_DAL_NYJ,5,DAL,Full Game,NYJ,A,29,180.0,6.206896551724138
2025_05_DEN_PHI,5,DEN,Full Game,PHI,A,29,130.0,4.482758620689655
2025_05_DET_CIN,5,DET,Full Game,CIN,A,33,118.0,3.5757575757575757
2025_05_HOU_BAL,5,HOU,Full Game,BAL,A,33,167.0,5.0606060606060606
2025_05_KC_JAX,5,KC,Full Game,JAX,A,22,158.0,7.181818181818182
2025_05_LV_IND,5,LV,Full Game,IND,A,25,106.0,4.24
2025_05_MIA_CAR,5,MIA,Full Game,CAR,A,14,19.0,1.3571428571428572
2025_05_MIN_CLE,5,MIN,Full Game,CLE,A,23,97.0,4.217391304347826
2025_05_NE_BUF,5,NE,Full Game,BUF,A,22,71.0,3.227272727272727
2025_05_NYG_NO,5,NYG,Full Game,NO,A,29,136.0,4.689655172413793
2025_05_SF_LA,5,SF,Full Game,LA,A,33,74.0,2.242424242424242
2025_05_TB_SEA,5,TB,Full Game,SEA,A,24,56.0,2.3333333333333335
2025_05_TEN_ARI,5,TEN,Full Game,ARI,A,24,78.0,3.25
2025_05_WAS_LAC,5,WAS,Full Game,LAC,A,28,163.0,5.821428571428571
2025_06_ARI_IND,6,ARI,Full Game,IND,A,24,88.0,3.6666666666666665
2025_06_BUF_ATL,6,BUF,Full Game,ATL,A,24,134.0,5.583333333333333
2025_06_CHI_WAS,6,CHI,Full Game,WAS,A,27,150.0,5.555555555555555
2025_06_CIN_GB,6,CIN,Full Game,GB,A,16,55.0,3.4375
2025_06_CLE_PIT,6,CLE,Full Game,PIT,A,17,65.0,3.823529411764706
2025_06_DAL_CAR,6,DAL,Full Game,CAR,A,19,31.0,1.631578947368421
2025_06_DEN_NYJ,6,DEN,Full Game,NYJ,A,26,78.0,3.0
2025_06_DET_KC,6,DET,Full Game,KC,A,23,98.0,4.260869565217392
2025_06_LAC_MIA,6,LAC,Full Game,MIA,A,25,140.0,5.6
2025_06_LA_BAL,6,LA,Full Game,BAL,A,23,74.0,3.217391304347826
2025_06_NE_NO,6,NE,Full Game,NO,A,31,73.0,2.3548387096774195
2025_06_PHI_NYG,6,PHI,Full Game,NYG,A,20,73.0,3.65
2025_06_SEA_JAX,6,SEA,Full Game,JAX,A,26,60.0,2.3076923076923075
2025_06_SF_TB,6,SF,Full Game,TB,A,22,67.0,3.0454545454545454
2025_06_TEN_LV,6,TEN,Full Game,LV,A,15,65.0,4.333333333333333
2025_07_ATL_SF,7,ATL,Full Game,SF,A,20,62.0,3.1
2025_07_CAR_NYJ,7,CAR,Full Game,NYJ,A,36,125.0,3.4722222222222223
2025_07_GB_ARI,7,GB,Full Game,ARI,A,23,94.0,4.086956521739131
2025_07_HOU_SEA,7,HOU,Full Game,SEA,A,17,56.0,3.2941176470588234
2025_07_IND_LAC,7,IND,Full Game,LAC,A,23,120.0,5.217391304347826
2025_07_LA_JAX,7,LA,Full Game,JAX,A,29,89.0,3.0689655172413794
2025_07_LV_KC,7,LV,Full Game,KC,A,11,25.0,2.272727272727273
2025_07_MIA_CLE,7,MIA,Full Game,CLE,A,22,99.0,4.5
2025_07_NE_TEN,7,NE,Full Game,TEN,A,36,175.0,4.861111111111111
2025_07_NO_CHI,7,NO,Full Game,CHI,A,17,44.0,2.588235294117647
2025_07_NYG_DEN,7,NYG,Full Game,DEN,A,32,119.0,3.71875
2025_07_PHI_MIN,7,PHI,Full Game,MIN,A,23,45.0,1.9565217391304348
2025_07_PIT_CIN,7,PIT,Full Game,CIN,A,20,147.0,7.35
2025_07_TB_DET,7,TB,Full Game,DET,A,12,41.0,3.4166666666666665
2025_07_WAS_DAL,7,WAS,Full Game,DAL,A,28,136.0,4.857142857142857
2025_08_BUF_CAR,8,BUF,Full Game,CAR,A,35,245.0,7.0
2025_08_CHI_BAL,8,CHI,Full Game,BAL,A,23,96.0,4.173913043478261
2025_08_CLE_NE,8,CLE,Full Game,NE,A,16,68.0,4.25
2025_08_DAL_DEN,8,DAL,Full Game,DEN,A,31,108.0,3.4838709677419355
2025_08_GB_PIT,8,GB,Full Game,PIT,A,26,94.0,3.6153846153846154
2025_08_MIA_ATL,8,MIA,Full Game,ATL,A,37,141.0,3.810810810810811
2025_08_MIN_LAC,8,MIN,Full Game,LAC,A,11,34.0,3.090909090909091
2025_08_NYG_PHI,8,NYG,Full Game,PHI,A,21,68.0,3.238095238095238
2025_08_NYJ_CIN,8,NYJ,Full Game,CIN,A,37,254.0,6.864864864864865
2025_08_SF_HOU,8,SF,Full Game,HOU,A,10,48.0,4.8
2025_08_TB_NO,8,TB,Full Game,NO,A,29,88.0,3.0344827586206895
2025_08_TEN_IND,8,TEN,Full Game,IND,A,25,113.0,4.52
2025_08_WAS_KC,8,WAS,Full Game,KC,A,20,60.0,3.0
2025_09_ARI_DAL,9,ARI,Full Game,DAL,A,29,119.0,4.103448275862069
2025_09_ATL_NE,9,ATL,Full Game,NE,A,16,71.0,4.4375
2025_09_BAL_MIA,9,BAL,Full Game,MIA,A,31,150.0,4.838709677419355
2025_09_CAR_GB,9,CAR,Full Game,GB,A,33,163.0,4.9393939393939394
2025_09_CHI_CIN,9,CHI,Full Game,CIN,A,37,283.0,7.648648648648648
2025_09_DEN_HOU,9,DEN,Full Game,HOU,A,23,100.0,4.3478260869565215
2025_09_IND_PIT,9,IND,Full Game,PIT,A,19,55.0,2.8947368421052633
2025_09_JAX_LV,9,JAX,Full Game,LV,A,42,151.0,3.5952380952380953
2025_09_KC_BUF,9,KC,Full Game,BUF,A,20,79.0,3.95
2025_09_LAC_TEN,9,LAC,Full Game,TEN,A,30,131.0,4.366666666666666
2025_09_MIN_DET,9,MIN,Full Game,DET,A,29,142.0,4.896551724137931
2025_09_NO_LA,9,NO,Full Game,LA,A,14,57.0,4.071428571428571
2025_09_SEA_WAS,9,SEA,Full Game,WAS,A,24,88.0,3.6666666666666665
2025_09_SF_NYG,9,SF,Full Game,NYG,A,39,159.0,4.076923076923077
2025_10_ARI_SEA,10,ARI,Full Game,SEA,A,23,129.0,5.608695652173913
2025_10_ATL_IND,10,ATL,Full Game,IND,A,29,140.0,4.827586206896552
2025_10_BAL_MIN,10,BAL,Full Game,MIN,A,36,152.0,4.222222222222222
2025_10_BUF_MIA,10,BUF,Full Game,MIA,A,22,87.0,3.9545454545454546
2025_10_CLE_NYJ,10,CLE,Full Game,NYJ,A,32,158.0,4.9375
2025_10_DET_WAS,10,DET,Full Game,WAS,A,33,226.0,6.848484848484849
2025_10_JAX_HOU,10,JAX,Full Game,HOU,A,27,94.0,3.4814814814814814
2025_10_LA_SF,10,LA,Full Game,SF,A,30,126.0,4.2
2025_10_LV_DEN,10,LV,Full Game,DEN,A,25,74.0,2.96
2025_10_NE_TB,10,NE,Full Game,TB,A,27,166.0,6.148148148148148
2025_10_NO_CAR,10,NO,Full Game,CAR,A,37,122.0,3.2972972972972974
2025_10_NYG_CHI,10,NYG,Full Game,CHI,A,30,169.0,5.633333333333334
2025_10_PHI_GB,10,PHI,Full Game,GB,A,34,111.0,3.264705882352941
2025_10_PIT_LAC,10,PIT,Full Game,LAC,A,16,73.0,4.5625
2025_11_BAL_CLE,11,BAL,Full Game,CLE,A,30,184.0,6.133333333333334
2025_11_CAR_ATL,11,CAR,Full Game,ATL,A,25,67.0,2.68
2025_11_CHI_MIN,11,CHI,Full Game,MIN,A,39,140.0,3.58974358974359
2025_11_CIN_PIT,11,CIN,Full Game,PIT,A,22,105.0,4.7727272727272725
2025_11_DAL_LV,11,DAL,Full Game,LV,A,31,114.0,3.6774193548387095
2025_11_DET_PHI,11,DET,Full Game,PHI,A,21,74.0,3.5238095238095237
2025_11_GB_NYG,11,GB,Full Game,NYG,A,23,128.0,5.565217391304348
2025_11_HOU_TEN,11,HOU,Full Game,TEN,A,23,75.0,3.260869565217391
2025_11_KC_DEN,11,KC,Full Game,DEN,A,14,62.0,4.428571428571429
2025_11_LAC_JAX,11,LAC,Full Game,JAX,A,16,42.0,2.625
2025_11_NYJ_NE,11,NYJ,Full Game,NE,A,28,140.0,5.0
2025_11_SEA_LA,11,SEA,Full Game,LA,A,35,135.0,3.857142857142857
2025_11_SF_ARI,11,SF,Full Game,ARI,A,25,95.0,3.8
2025_11_TB_BUF,11,TB,Full Game,BUF,A,39,202.0,5.17948717948718
2025_11_WAS_MIA,11,WAS,Full Game,MIA,A,33,172.0,5.212121212121212
2025_12_ATL_NO,12,ATL,Full Game,NO,A,29,121.0,4.172413793103448
2025_12_BUF_HOU,12,BUF,Full Game,HOU,A,24,143.0,5.958333333333333
2025_12_CAR_SF,12,CAR,Full Game,SF,A,13,69.0,5.3076923076923075
2025_12_CLE_LV,12,CLE,Full Game,LV,A,27,64.0,2.3703703703703702
2025_12_IND_KC,12,IND,Full Game,KC,A,19,74.0,3.8947368421052633
2025_12_JAX_ARI,12,JAX,Full Game,ARI,A,28,134.0,4.785714285714286
2025_12_MIN_GB,12,MIN,Full Game,GB,A,20,93.0,4.65
2025_12_NE_CIN,12,NE,Full Game,CIN,A,31,107.0,3.4516129032258065
2025_12_NYG_DET,12,NYG,Full Game,DET,A,39,122.0,3.128205128205128
2025_12_NYJ_BAL,12,NYJ,Full Game,BAL,A,26,78.0,3.0
2025_12_PHI_DAL,12,PHI,Full Game,DAL,A,18,63.0,3.5
2025_12_PIT_CHI,12,PIT,Full Game,CHI,A,36,186.0,5.166666666666667
2025_12_SEA_TEN,12,SEA,Full Game,TEN,A,20,114.0,5.7
2025_12_TB_LA,12,TB,Full Game,LA,A,29,123.0,4.241379310344827
2025_13_ARI_TB,13,ARI,Full Game,TB,A,19,95.0,5.0
2025_13_ATL_NYJ,13,ATL,Full Game,NYJ,A,32,167.0,5.21875
2025_13_BUF_PIT,13,BUF,Full Game,PIT,A,51,249.0,4.882352941176471
2025_13_CHI_PHI,13,CHI,Full Game,PHI,A,47,281.0,5.9787234042553195
2025_13_CIN_BAL,13,CIN,Full Game,BAL,A,33,128.0,3.878787878787879
2025_13_DEN_WAS,13,DEN,Full Game,WAS,A,23,87.0,3.782608695652174
2025_13_GB_DET,13,GB,Full Game,DET,A,30,125.0,4.166666666666667
2025_13_HOU_IND,13,HOU,Full Game,IND,A,34,108.0,3.176470588235294
2025_13_JAX_TEN,13,JAX,Full Game,TEN,A,27,70.0,2.5925925925925926
2025_13_KC_DAL,13,KC,Full Game,DAL,A,23,119.0,5.173913043478261
2025_13_LA_CAR,13,LA,Full Game,CAR,A,21,152.0,7.238095238095238
2025_13_LV_LAC,13,LV,Full Game,LAC,A,18,31.0,1.7222222222222223
2025_13_MIN_SEA,13,MIN,Full Game,SEA,A,16,66.0,4.125
2025_13_NO_MIA,13,NO,Full Game,MIA,A,27,81.0,3.0
2025_13_NYG_NE,13,NYG,Full Game,NE,A,27,111.0,4.111111111111111
2025_13_SF_CLE,13,SF,Full Game,CLE,A,33,91.0,2.757575757575758
2025_14_CHI_GB,14,CHI,Full Game,GB,A,32,138.0,4.3125
2025_14_CIN_BUF,14,CIN,Full Game,BUF,A,19,62.0,3.263157894736842
2025_14_DAL_DET,14,DAL,Full Game,DET,A,24,91.0,3.7916666666666665
2025_14_DEN_LV,14,DEN,Full Game,LV,A,31,152.0,4.903225806451613
2025_14_HOU_KC,14,HOU,Full Game,KC,A,31,82.0,2.6451612903225805
2025_14_IND_JAX,14,IND,Full Game,JAX,A,26,89.0,3.423076923076923
2025_14_LA_ARI,14,LA,Full Game,ARI,A,36,249.0,6.916666666666667
2025_14_MIA_NYJ,14,MIA,Full Game,NYJ,A,41,239.0,5.829268292682927
2025_14_NO_TB,14,NO,Full Game,TB,A,32,139.0,4.34375
2025_14_PHI_LAC,14,PHI,Full Game,LAC,A,25,134.0,5.36
2025_14_PIT_BAL,14,PIT,Full Game,BAL,A,17,34.0,2.0
2025_14_SEA_ATL,14,SEA,Full Game,ATL,A,26,129.0,4.961538461538462
2025_14_TEN_CLE,14,TEN,Full Game,CLE,A,35,184.0,5.257142857142857
2025_14_WAS_MIN,14,WAS,Full Game,MIN,A,23,107.0,4.6521739130434785
2025_15_ARI_HOU,15,ARI,Full Game,HOU,A,21,72.0,3.4285714285714284
2025_15_ATL_TB,15,ATL,Full Game,TB,A,21,111.0,5.285714285714286
2025_15_BAL_CIN,15,BAL,Full Game,CIN,A,24,189.0,7.875
2025_15_BUF_NE,15,BUF,Full Game,NE,A,37,168.0,4.54054054054054
2025_15_CAR_NO,15,CAR,Full Game,NO,A,31,127.0,4.096774193548387
2025_15_CLE_CHI,15,CLE,Full Game,CHI,A,16,50.0,3.125
2025_15_DET_LA,15,DET,Full Game,LA,A,20,70.0,3.5
2025_15_GB_DEN,15,GB,Full Game,DEN,A,20,115.0,5.75
2025_15_IND_SEA,15,IND,Full Game,SEA,A,30,102.0,3.4
2025_15_LAC_KC,15,LAC,Full Game,KC,A,29,94.0,3.2413793103448274
2025_15_LV_PHI,15,LV,Full Game,PHI,A,13,46.0,3.5384615384615383
2025_15_MIA_PIT,15,MIA,Full Game,PIT,A,16,63.0,3.9375
2025_15_MIN_DAL,15,MIN,Full Game,DAL,A,28,77.0,2.75
2025_15_NYJ_JAX,15,NYJ,Full Game,JAX,A,32,130.0,4.0625
2025_15_TEN_SF,15,TEN,Full Game,SF,A,20,136.0,6.8
2025_15_WAS_NYG,15,WAS,Full Game,NYG,A,37,145.0,3.918918918918919
2025_16_ATL_ARI,16,ATL,Full Game,ARI,A,37,152.0,4.108108108108108
2025_16_BUF_CLE,16,BUF,Full Game,CLE,A,29,164.0,5.655172413793103
2025_16_CIN_MIA,16,CIN,Full Game,MIA,A,26,105.0,4.038461538461538
2025_16_GB_CHI,16,GB,Full Game,CHI,A,44,192.0,4.363636363636363
2025_16_JAX_DEN,16,JAX,Full Game,DEN,A,27,81.0,3.0
2025_16_KC_TEN,16,KC,Full Game,TEN,A,15,51.0,3.4
2025_16_LAC_DAL,16,LAC,Full Game,DAL,A,33,152.0,4.606060606060606
2025_16_LA_SEA,16,LA,Full Game,SEA,A,39,124.0,3.1794871794871793
2025_16_LV_HOU,16,LV,Full Game,HOU,A,27,145.0,5.37037037037037
2025_16_MIN_NYG,16,MIN,Full Game,NYG,A,31,114.0,3.6774193548387095
2025_16_NE_BAL,16,NE,Full Game,BAL,A,23,79.0,3.4347826086956523
2025_16_NYJ_NO,16,NYJ,Full Game,NO,A,20,64.0,3.2
2025_16_PHI_WAS,16,PHI,Full Game,WAS,A,34,207.0,6.088235294117647
2025_16_PIT_DET,16,PIT,Full Game,DET,A,27,230.0,8.518518518518519
2025_16_SF_IND,16,SF,Full Game,IND,A,31,145.0,4.67741935483871
2025_16_TB_CAR,16,TB,Full Game,CAR,A,33,169.0,5.121212121212121
2025_17_ARI_CIN,17,ARI,Full Game,CIN,A,13,42.0,3.230769230769231
2025_17_BAL_GB,17,BAL,Full Game,GB,A,53,307.0,5.7924528301886795
2025_17_CHI_SF,17,CHI,Full Game,SF,A,22,110.0,5.0
2025_17_DAL_WAS,17,DAL,Full Game,WAS,A,44,211.0,4.795454545454546
2025_17_DEN_KC,17,DEN,Full Game,KC,A,32,128.0,4.0
2025_17_DET_MIN,17,DET,Full Game,MIN,A,30,68.0,2.2666666666666666
2025_17_HOU_LAC,17,HOU,Full Game,LAC,A,34,118.0,3.4705882352941178
2025_17_JAX_IND,17,JAX,Full Game,IND,A,29,121.0,4.172413793103448
2025_17_LA_ATL,17,LA,Full Game,ATL,A,20,115.0,5.75
2025_17_NE_NYJ,17,NE,Full Game,NYJ,A,36,155.0,4.305555555555555
2025_17_NO_TEN,17,NO,Full Game,TEN,A,23,103.0,4.478260869565218
2025_17_NYG_LV,17,NYG,Full Game,LV,A,31,155.0,5.0
2025_17_PHI_BUF,17,PHI,Full Game,BUF,A,26,82.0,3.1538461538461537
2025_17_PIT_CLE,17,PIT,Full Game,CLE,A,24,131.0,5.458333333333333
2025_17_SEA_CAR,17,SEA,Full Game,CAR,A,36,163.0,4.527777777777778
2025_17_TB_MIA,17,TB,Full Game,MIA,A,16,53.0,3.3125
2025_18_ARI_LA,18,ARI,Full Game,LA,A,15,79.0,5.266666666666667
2025_18_BAL_PIT,18,BAL,Full Game,PIT,A,27,137.0,5.074074074074074
2025_18_CAR_TB,18,CAR,Full Game,TB,A,14,19.0,1.3571428571428572
2025_18_CLE_CIN,18,CLE,Full Game,CIN,A,24,118.0,4.916666666666667
2025_18_DAL_NYG,18,DAL,Full Game,NYG,A,30,143.0,4.766666666666667
2025_18_DET_CHI,18,DET,Full Game,CHI,A,27,122.0,4.518518518518518
2025_18_GB_MIN,18,GB,Full Game,MIN,A,35,128.0,3.657142857142857
2025_18_IND_HOU,18,IND,Full Game,HOU,A,28,76.0,2.7142857142857144
2025_18_KC_LV,18,KC,Full Game,LV,A,23,84.0,3.652173913043478
2025_18_LAC_DEN,18,LAC,Full Game,DEN,A,21,113.0,5.380952380952381
2025_18_MIA_NE,18,MIA,Full Game,NE,A,25,63.0,2.52
2025_18_NO_ATL,18,NO,Full Game,ATL,A,26,108.0,4.153846153846154
2025_18_NYJ_BUF,18,NYJ,Full Game,BUF,A,23,69.0,3.0
2025_18_SEA_SF,18,SEA,Full Game,SF,A,39,180.0,4.615384615384615
2025_18_TEN_JAX,18,TEN,Full Game,JAX,A,19,77.0,4.052631578947368
2025_18_WAS_PHI,18,WAS,Full Game,PHI,A,41,143.0,3.4878048780487805
